scenario,scheme,index,phase,site,authorized,reason,latency_ns,aggregate_consumed,aggregate_spendable,central_remaining
skew_demand_placed_shares,lets,147,partition,site-a,True,authorized_and_claimed,12401100,148,152,
skew_demand_placed_shares,lets,148,partition,site-b,True,authorized_and_claimed,11383900,149,151,
skew_demand_placed_shares,lets,149,partition,site-a,True,authorized_and_claimed,11788500,150,150,
skew_demand_placed_shares,lets,150,partition,site-a,True,authorized_and_claimed,11670000,151,149,
skew_demand_placed_shares,lets,151,partition,site-c,True,authorized_and_claimed,11579900,152,148,
skew_demand_placed_shares,lets,152,partition,site-a,True,authorized_and_claimed,11885400,153,147,
skew_demand_placed_shares,lets,153,partition,site-a,True,authorized_and_claimed,12076900,154,146,
skew_demand_placed_shares,lets,154,partition,site-a,True,authorized_and_claimed,11559900,155,145,
skew_demand_placed_shares,lets,155,partition,site-b,True,authorized_and_claimed,11205500,156,144,
skew_demand_placed_shares,lets,156,partition,site-a,True,authorized_and_claimed,11858300,157,143,
skew_demand_placed_shares,lets,157,partition,site-c,True,authorized_and_claimed,11254900,158,142,
skew_demand_placed_shares,lets,158,partition,site-a,True,authorized_and_claimed,11090800,159,141,
skew_demand_placed_shares,lets,159,partition,site-a,True,authorized_and_claimed,12359600,160,140,
skew_demand_placed_shares,lets,160,partition,site-a,True,authorized_and_claimed,13258000,161,139,
skew_demand_placed_shares,lets,161,partition,site-a,True,authorized_and_claimed,11572500,162,138,
skew_demand_placed_shares,lets,162,partition,site-b,True,authorized_and_claimed,11281400,163,137,
skew_demand_placed_shares,lets,163,partition,site-a,True,authorized_and_claimed,11778400,164,136,
skew_demand_placed_shares,lets,164,partition,site-c,True,authorized_and_claimed,11488900,165,135,
skew_demand_placed_shares,lets,165,partition,site-a,True,authorized_and_claimed,11202200,166,134,
skew_demand_placed_shares,lets,166,partition,site-a,True,authorized_and_claimed,12200000,167,133,
skew_demand_placed_shares,lets,167,partition,site-a,True,authorized_and_claimed,11777200,168,132,
skew_demand_placed_shares,lets,168,partition,site-b,True,authorized_and_claimed,11589400,169,131,
skew_demand_placed_shares,lets,169,partition,site-a,True,authorized_and_claimed,11830400,170,130,
skew_demand_placed_shares,lets,170,partition,site-a,True,authorized_and_claimed,12114400,171,129,
skew_demand_placed_shares,lets,171,partition,site-c,True,authorized_and_claimed,11289200,172,128,
skew_demand_placed_shares,lets,172,partition,site-a,True,authorized_and_claimed,11364900,173,127,
skew_demand_placed_shares,lets,173,partition,site-a,True,authorized_and_claimed,12393800,174,126,
skew_demand_placed_shares,lets,174,partition,site-a,True,authorized_and_claimed,11985100,175,125,
skew_demand_placed_shares,lets,175,partition,site-b,True,authorized_and_claimed,12042100,176,124,
skew_demand_placed_shares,lets,176,partition,site-a,True,authorized_and_claimed,11158600,177,123,
skew_demand_placed_shares,lets,177,partition,site-c,True,authorized_and_claimed,11432500,178,122,
skew_demand_placed_shares,lets,178,partition,site-a,True,authorized_and_claimed,10934400,179,121,
skew_demand_placed_shares,lets,179,partition,site-a,True,authorized_and_claimed,12405600,180,120,
skew_demand_placed_shares,lets,180,partition,site-a,True,authorized_and_claimed,12163600,181,119,
skew_demand_placed_shares,lets,181,partition,site-a,True,authorized_and_claimed,12269400,182,118,
skew_demand_placed_shares,lets,182,partition,site-b,True,authorized_and_claimed,11720700,183,117,
skew_demand_placed_shares,lets,183,partition,site-a,True,authorized_and_claimed,12146200,184,116,
skew_demand_placed_shares,lets,184,partition,site-c,True,authorized_and_claimed,11643600,185,115,
skew_demand_placed_shares,lets,185,partition,site-a,True,authorized_and_claimed,11844300,186,114,
skew_demand_placed_shares,lets,186,partition,site-a,True,authorized_and_claimed,12035900,187,113,
skew_demand_placed_shares,lets,187,partition,site-a,True,authorized_and_claimed,11903500,188,112,
skew_demand_placed_shares,lets,188,partition,site-b,True,authorized_and_claimed,12022700,189,111,
skew_demand_placed_shares,lets,189,partition,site-a,True,authorized_and_claimed,12358700,190,110,
skew_demand_placed_shares,lets,190,partition,site-a,True,authorized_and_claimed,12653400,191,109,
skew_demand_placed_shares,lets,191,partition,site-c,True,authorized_and_claimed,11607500,192,108,
skew_demand_placed_shares,lets,192,partition,site-a,True,authorized_and_claimed,11422200,193,107,
skew_demand_placed_shares,lets,193,partition,site-a,True,authorized_and_claimed,11982900,194,106,
skew_demand_placed_shares,lets,194,partition,site-a,True,authorized_and_claimed,11980000,195,105,
skew_demand_placed_shares,lets,195,partition,site-b,True,authorized_and_claimed,12099500,196,104,
skew_demand_placed_shares,lets,196,partition,site-a,True,authorized_and_claimed,11991100,197,103,
skew_demand_placed_shares,lets,197,partition,site-c,True,authorized_and_claimed,11819300,198,102,
skew_demand_placed_shares,lets,198,partition,site-a,True,authorized_and_claimed,12413100,199,101,
skew_demand_placed_shares,lets,199,partition,site-a,True,authorized_and_claimed,12112000,200,100,
skew_demand_placed_shares,lets,200,partition,site-a,True,authorized_and_claimed,13236300,201,99,
skew_demand_placed_shares,lets,201,partition,site-a,True,authorized_and_claimed,16422200,202,98,
skew_demand_placed_shares,lets,202,partition,site-b,True,authorized_and_claimed,10716000,203,97,
skew_demand_placed_shares,lets,203,partition,site-a,True,authorized_and_claimed,12460000,204,96,
skew_demand_placed_shares,lets,204,partition,site-c,True,authorized_and_claimed,11783200,205,95,
skew_demand_placed_shares,lets,205,partition,site-a,True,authorized_and_claimed,11752100,206,94,
skew_demand_placed_shares,lets,206,partition,site-a,True,authorized_and_claimed,12812500,207,93,
skew_demand_placed_shares,lets,207,partition,site-a,True,authorized_and_claimed,12513200,208,92,
skew_demand_placed_shares,lets,208,partition,site-b,True,authorized_and_claimed,12248400,209,91,
skew_demand_placed_shares,lets,209,partition,site-a,True,authorized_and_claimed,12927700,210,90,
skew_demand_placed_shares,lets,210,recovery,site-a,True,authorized_and_claimed,12008300,211,89,
skew_demand_placed_shares,lets,211,recovery,site-c,True,authorized_and_claimed,11097000,212,88,
skew_demand_placed_shares,lets,212,recovery,site-a,True,authorized_and_claimed,11139700,213,87,
skew_demand_placed_shares,lets,213,recovery,site-a,True,authorized_and_claimed,12130900,214,86,
skew_demand_placed_shares,lets,214,recovery,site-a,True,authorized_and_claimed,12884700,215,85,
skew_demand_placed_shares,lets,215,recovery,site-b,True,authorized_and_claimed,11470000,216,84,
skew_demand_placed_shares,lets,216,recovery,site-a,True,authorized_and_claimed,12126200,217,83,
skew_demand_placed_shares,lets,217,recovery,site-c,True,authorized_and_claimed,11814900,218,82,
skew_demand_placed_shares,lets,218,recovery,site-a,True,authorized_and_claimed,12717400,219,81,
skew_demand_placed_shares,lets,219,recovery,site-a,True,authorized_and_claimed,12339700,220,80,
skew_demand_placed_shares,lets,220,recovery,site-a,True,authorized_and_claimed,13596200,221,79,
skew_demand_placed_shares,lets,221,recovery,site-a,True,authorized_and_claimed,13261700,222,78,
skew_demand_placed_shares,lets,222,recovery,site-b,True,authorized_and_claimed,11901100,223,77,
skew_demand_placed_shares,lets,223,recovery,site-a,True,authorized_and_claimed,12509500,224,76,
skew_demand_placed_shares,lets,224,recovery,site-c,True,authorized_and_claimed,12000400,225,75,
skew_demand_placed_shares,lets,225,recovery,site-a,True,authorized_and_claimed,12350500,226,74,
skew_demand_placed_shares,lets,226,recovery,site-a,True,authorized_and_claimed,12177300,227,73,
skew_demand_placed_shares,lets,227,recovery,site-a,True,authorized_and_claimed,11958600,228,72,
skew_demand_placed_shares,lets,228,recovery,site-b,True,authorized_and_claimed,12051000,229,71,
skew_demand_placed_shares,lets,229,recovery,site-a,True,authorized_and_claimed,12516700,230,70,
skew_demand_placed_shares,lets,230,recovery,site-a,True,authorized_and_claimed,13286900,231,69,
skew_demand_placed_shares,lets,231,recovery,site-c,True,authorized_and_claimed,11562400,232,68,
skew_demand_placed_shares,lets,232,recovery,site-a,True,authorized_and_claimed,12229500,233,67,
skew_demand_placed_shares,lets,233,recovery,site-a,True,authorized_and_claimed,12513000,234,66,
skew_demand_placed_shares,lets,234,recovery,site-a,True,authorized_and_claimed,11919600,235,65,
skew_demand_placed_shares,lets,235,recovery,site-b,True,authorized_and_claimed,12164500,236,64,
skew_demand_placed_shares,lets,236,recovery,site-a,True,authorized_and_claimed,12407700,237,63,
skew_demand_placed_shares,lets,237,recovery,site-c,True,authorized_and_claimed,11982500,238,62,
skew_demand_placed_shares,lets,238,recovery,site-a,True,authorized_and_claimed,11508300,239,61,
skew_demand_placed_shares,lets,239,recovery,site-a,True,authorized_and_claimed,12626600,240,60,
skew_demand_placed_shares,lets,240,recovery,site-a,True,authorized_and_claimed,12427000,241,59,
skew_demand_placed_shares,lets,241,recovery,site-a,True,authorized_and_claimed,13640900,242,58,
skew_demand_placed_shares,lets,242,recovery,site-b,True,authorized_and_claimed,11558000,243,57,
skew_demand_placed_shares,lets,243,recovery,site-a,True,authorized_and_claimed,12295500,244,56,
skew_demand_placed_shares,lets,244,recovery,site-c,True,authorized_and_claimed,11718800,245,55,
skew_demand_placed_shares,lets,245,recovery,site-a,True,authorized_and_claimed,11599100,246,54,
skew_demand_placed_shares,lets,246,recovery,site-a,True,authorized_and_claimed,12173700,247,53,
skew_demand_placed_shares,lets,247,recovery,site-a,True,authorized_and_claimed,12391600,248,52,
skew_demand_placed_shares,lets,248,recovery,site-b,True,authorized_and_claimed,11319000,249,51,
skew_demand_placed_shares,lets,249,recovery,site-a,True,authorized_and_claimed,11683500,250,50,
skew_demand_placed_shares,lets,250,recovery,site-a,True,authorized_and_claimed,12472100,251,49,
skew_demand_placed_shares,lets,251,recovery,site-c,True,authorized_and_claimed,12144100,252,48,
skew_demand_placed_shares,lets,252,recovery,site-a,True,authorized_and_claimed,11749200,253,47,
skew_demand_placed_shares,lets,253,recovery,site-a,True,authorized_and_claimed,12323300,254,46,
skew_demand_placed_shares,lets,254,recovery,site-a,True,authorized_and_claimed,12640700,255,45,
skew_demand_placed_shares,lets,255,recovery,site-b,True,authorized_and_claimed,11363900,256,44,
skew_demand_placed_shares,lets,256,recovery,site-a,True,authorized_and_claimed,13199100,257,43,
skew_demand_placed_shares,lets,257,recovery,site-c,True,authorized_and_claimed,11669800,258,42,
skew_demand_placed_shares,lets,258,recovery,site-a,True,authorized_and_claimed,11432300,259,41,
skew_demand_placed_shares,lets,259,recovery,site-a,True,authorized_and_claimed,12487300,260,40,
skew_demand_placed_shares,lets,260,recovery,site-a,True,authorized_and_claimed,12176700,261,39,
skew_demand_placed_shares,lets,261,recovery,site-a,True,authorized_and_claimed,12287000,262,38,
skew_demand_placed_shares,lets,262,recovery,site-b,True,authorized_and_claimed,11124500,263,37,
skew_demand_placed_shares,lets,263,recovery,site-a,True,authorized_and_claimed,13443200,264,36,
skew_demand_placed_shares,lets,264,recovery,site-c,True,authorized_and_claimed,11565800,265,35,
skew_demand_placed_shares,lets,265,recovery,site-a,True,authorized_and_claimed,11858300,266,34,
skew_demand_placed_shares,lets,266,recovery,site-a,True,authorized_and_claimed,12264800,267,33,
skew_demand_placed_shares,lets,267,recovery,site-a,True,authorized_and_claimed,12292900,268,32,
skew_demand_placed_shares,lets,268,recovery,site-b,True,authorized_and_claimed,11422700,269,31,
skew_demand_placed_shares,lets,269,recovery,site-a,True,authorized_and_claimed,12141200,270,30,
skew_demand_placed_shares,lets,270,recovery,site-a,True,authorized_and_claimed,12310800,271,29,
skew_demand_placed_shares,lets,271,recovery,site-c,True,authorized_and_claimed,11250400,272,28,
skew_demand_placed_shares,lets,272,recovery,site-a,True,authorized_and_claimed,12662900,273,27,
skew_demand_placed_shares,lets,273,recovery,site-a,True,authorized_and_claimed,13658300,274,26,
skew_demand_placed_shares,lets,274,recovery,site-a,True,authorized_and_claimed,12421900,275,25,
skew_demand_placed_shares,lets,275,recovery,site-b,True,authorized_and_claimed,11682000,276,24,
skew_demand_placed_shares,lets,276,recovery,site-a,True,authorized_and_claimed,12336800,277,23,
skew_demand_placed_shares,lets,277,recovery,site-c,True,authorized_and_claimed,11806100,278,22,
skew_demand_placed_shares,lets,278,recovery,site-a,True,authorized_and_claimed,11707600,279,21,
skew_demand_placed_shares,lets,279,recovery,site-a,True,authorized_and_claimed,12518900,280,20,
skew_demand_placed_shares,lets,280,recovery,site-a,True,authorized_and_claimed,12178800,281,19,
skew_demand_placed_shares,lets,281,recovery,site-a,True,authorized_and_claimed,12901600,282,18,
skew_demand_placed_shares,lets,282,recovery,site-b,True,authorized_and_claimed,11392200,283,17,
skew_demand_placed_shares,lets,283,recovery,site-a,True,authorized_and_claimed,12553000,284,16,
skew_demand_placed_shares,lets,284,recovery,site-c,True,authorized_and_claimed,11449100,285,15,
skew_demand_placed_shares,lets,285,recovery,site-a,True,authorized_and_claimed,12309000,286,14,
skew_demand_placed_shares,lets,286,recovery,site-a,True,authorized_and_claimed,12760100,287,13,
skew_demand_placed_shares,lets,287,recovery,site-a,True,authorized_and_claimed,12583800,288,12,
skew_demand_placed_shares,lets,288,recovery,site-b,True,authorized_and_claimed,11952700,289,11,
skew_demand_placed_shares,lets,289,recovery,site-a,True,authorized_and_claimed,12625000,290,10,
skew_demand_placed_shares,lets,290,recovery,site-a,True,authorized_and_claimed,12872800,291,9,
skew_demand_placed_shares,lets,291,recovery,site-c,True,authorized_and_claimed,12951200,292,8,
skew_demand_placed_shares,lets,292,recovery,site-a,True,authorized_and_claimed,11915500,293,7,
skew_demand_placed_shares,lets,293,recovery,site-a,True,authorized_and_claimed,13017100,294,6,
skew_demand_placed_shares,lets,294,recovery,site-a,True,authorized_and_claimed,12933700,295,5,
skew_demand_placed_shares,lets,295,recovery,site-b,True,authorized_and_claimed,11520100,296,4,
skew_demand_placed_shares,lets,296,recovery,site-a,True,authorized_and_claimed,12175900,297,3,
skew_demand_placed_shares,lets,297,recovery,site-c,True,authorized_and_claimed,15110800,298,2,
skew_demand_placed_shares,lets,298,recovery,site-a,True,authorized_and_claimed,12617100,299,1,
skew_demand_placed_shares,lets,299,recovery,site-a,True,authorized_and_claimed,12674100,300,0,
skew_demand_placed_shares,centralized_counter,0,normal,site-a,True,authorized,329200,,,299
skew_demand_placed_shares,centralized_counter,1,normal,site-a,True,authorized,273700,,,298
skew_demand_placed_shares,centralized_counter,2,normal,site-b,True,authorized,278100,,,297
skew_demand_placed_shares,centralized_counter,3,normal,site-a,True,authorized,296000,,,296
skew_demand_placed_shares,centralized_counter,4,normal,site-c,True,authorized,277800,,,295
skew_demand_placed_shares,centralized_counter,5,normal,site-a,True,authorized,358200,,,294
skew_demand_placed_shares,centralized_counter,6,normal,site-a,True,authorized,276400,,,293
skew_demand_placed_shares,centralized_counter,7,normal,site-a,True,authorized,316800,,,292
skew_demand_placed_shares,centralized_counter,8,normal,site-b,True,authorized,341200,,,291
skew_demand_placed_shares,centralized_counter,9,normal,site-a,True,authorized,303400,,,290
skew_demand_placed_shares,centralized_counter,10,normal,site-a,True,authorized,282700,,,289
skew_demand_placed_shares,centralized_counter,11,normal,site-c,True,authorized,273200,,,288
skew_demand_placed_shares,centralized_counter,12,normal,site-a,True,authorized,278700,,,287
skew_demand_placed_shares,centralized_counter,13,normal,site-a,True,authorized,289700,,,286
skew_demand_placed_shares,centralized_counter,14,normal,site-a,True,authorized,281600,,,285
skew_demand_placed_shares,centralized_counter,15,normal,site-b,True,authorized,279900,,,284
skew_demand_placed_shares,centralized_counter,16,normal,site-a,True,authorized,306700,,,283
skew_demand_placed_shares,centralized_counter,17,normal,site-c,True,authorized,279700,,,282
skew_demand_placed_shares,centralized_counter,18,normal,site-a,True,authorized,278300,,,281
skew_demand_placed_shares,centralized_counter,19,normal,site-a,True,authorized,309600,,,280
skew_demand_placed_shares,centralized_counter,20,normal,site-a,True,authorized,277800,,,279
skew_demand_placed_shares,centralized_counter,21,normal,site-a,True,authorized,275600,,,278
skew_demand_placed_shares,centralized_counter,22,normal,site-b,True,authorized,280100,,,277
skew_demand_placed_shares,centralized_counter,23,normal,site-a,True,authorized,273200,,,276
skew_demand_placed_shares,centralized_counter,24,normal,site-c,True,authorized,285400,,,275
skew_demand_placed_shares,centralized_counter,25,normal,site-a,True,authorized,276400,,,274
skew_demand_placed_shares,centralized_counter,26,normal,site-a,True,authorized,279100,,,273
skew_demand_placed_shares,centralized_counter,27,normal,site-a,True,authorized,272500,,,272
skew_demand_placed_shares,centralized_counter,28,normal,site-b,True,authorized,276800,,,271
skew_demand_placed_shares,centralized_counter,29,normal,site-a,True,authorized,295600,,,270
skew_demand_placed_shares,centralized_counter,30,normal,site-a,True,authorized,352000,,,269
skew_demand_placed_shares,centralized_counter,31,normal,site-c,True,authorized,331100,,,268
skew_demand_placed_shares,centralized_counter,32,normal,site-a,True,authorized,330500,,,267
skew_demand_placed_shares,centralized_counter,33,normal,site-a,True,authorized,286700,,,266
skew_demand_placed_shares,centralized_counter,34,normal,site-a,True,authorized,271500,,,265
skew_demand_placed_shares,centralized_counter,35,normal,site-b,True,authorized,272700,,,264
skew_demand_placed_shares,centralized_counter,36,normal,site-a,True,authorized,277900,,,263
skew_demand_placed_shares,centralized_counter,37,normal,site-c,True,authorized,272800,,,262
skew_demand_placed_shares,centralized_counter,38,normal,site-a,True,authorized,350300,,,261
skew_demand_placed_shares,centralized_counter,39,normal,site-a,True,authorized,318800,,,260
skew_demand_placed_shares,centralized_counter,40,normal,site-a,True,authorized,299900,,,259
skew_demand_placed_shares,centralized_counter,41,normal,site-a,True,authorized,273100,,,258
skew_demand_placed_shares,centralized_counter,42,normal,site-b,True,authorized,275600,,,257
skew_demand_placed_shares,centralized_counter,43,normal,site-a,True,authorized,272200,,,256
skew_demand_placed_shares,centralized_counter,44,normal,site-c,True,authorized,277900,,,255
skew_demand_placed_shares,centralized_counter,45,normal,site-a,True,authorized,289600,,,254
skew_demand_placed_shares,centralized_counter,46,normal,site-a,True,authorized,275300,,,253
skew_demand_placed_shares,centralized_counter,47,normal,site-a,True,authorized,291100,,,252
skew_demand_placed_shares,centralized_counter,48,normal,site-b,True,authorized,282100,,,251
skew_demand_placed_shares,centralized_counter,49,normal,site-a,True,authorized,270200,,,250
skew_demand_placed_shares,centralized_counter,50,normal,site-a,True,authorized,282100,,,249
skew_demand_placed_shares,centralized_counter,51,normal,site-c,True,authorized,294700,,,248
skew_demand_placed_shares,centralized_counter,52,normal,site-a,True,authorized,288200,,,247
skew_demand_placed_shares,centralized_counter,53,normal,site-a,True,authorized,303100,,,246
skew_demand_placed_shares,centralized_counter,54,normal,site-a,True,authorized,284400,,,245
skew_demand_placed_shares,centralized_counter,55,normal,site-b,True,authorized,292700,,,244
skew_demand_placed_shares,centralized_counter,56,normal,site-a,True,authorized,348000,,,243
skew_demand_placed_shares,centralized_counter,57,normal,site-c,True,authorized,284800,,,242
skew_demand_placed_shares,centralized_counter,58,normal,site-a,True,authorized,279500,,,241
skew_demand_placed_shares,centralized_counter,59,normal,site-a,True,authorized,279600,,,240
skew_demand_placed_shares,centralized_counter,60,partition,site-a,False,central_unreachable,0,,,240
skew_demand_placed_shares,centralized_counter,61,partition,site-a,False,central_unreachable,0,,,240
skew_demand_placed_shares,centralized_counter,62,partition,site-b,True,authorized,293800,,,239
skew_demand_placed_shares,centralized_counter,63,partition,site-a,False,central_unreachable,0,,,239
skew_demand_placed_shares,centralized_counter,64,partition,site-c,True,authorized,317100,,,238
skew_demand_placed_shares,centralized_counter,65,partition,site-a,False,central_unreachable,0,,,238
skew_demand_placed_shares,centralized_counter,66,partition,site-a,False,central_unreachable,0,,,238
skew_demand_placed_shares,centralized_counter,67,partition,site-a,False,central_unreachable,0,,,238
skew_demand_placed_shares,centralized_counter,68,partition,site-b,True,authorized,268800,,,237
skew_demand_placed_shares,centralized_counter,69,partition,site-a,False,central_unreachable,0,,,237
skew_demand_placed_shares,centralized_counter,70,partition,site-a,False,central_unreachable,0,,,237
skew_demand_placed_shares,centralized_counter,71,partition,site-c,True,authorized,353800,,,236
skew_demand_placed_shares,centralized_counter,72,partition,site-a,False,central_unreachable,0,,,236
skew_demand_placed_shares,centralized_counter,73,partition,site-a,False,central_unreachable,0,,,236
skew_demand_placed_shares,centralized_counter,74,partition,site-a,False,central_unreachable,0,,,236
skew_demand_placed_shares,centralized_counter,75,partition,site-b,True,authorized,282200,,,235
skew_demand_placed_shares,centralized_counter,76,partition,site-a,False,central_unreachable,0,,,235
skew_demand_placed_shares,centralized_counter,77,partition,site-c,True,authorized,294800,,,234
skew_demand_placed_shares,centralized_counter,78,partition,site-a,False,central_unreachable,0,,,234
skew_demand_placed_shares,centralized_counter,79,partition,site-a,False,central_unreachable,0,,,234
skew_demand_placed_shares,centralized_counter,80,partition,site-a,False,central_unreachable,0,,,234
skew_demand_placed_shares,centralized_counter,81,partition,site-a,False,central_unreachable,0,,,234
skew_demand_placed_shares,centralized_counter,82,partition,site-b,True,authorized,270400,,,233
skew_demand_placed_shares,centralized_counter,83,partition,site-a,False,central_unreachable,0,,,233
skew_demand_placed_shares,centralized_counter,84,partition,site-c,True,authorized,278300,,,232
skew_demand_placed_shares,centralized_counter,85,partition,site-a,False,central_unreachable,0,,,232
skew_demand_placed_shares,centralized_counter,86,partition,site-a,False,central_unreachable,0,,,232
skew_demand_placed_shares,centralized_counter,87,partition,site-a,False,central_unreachable,0,,,232
skew_demand_placed_shares,centralized_counter,88,partition,site-b,True,authorized,269300,,,231
skew_demand_placed_shares,centralized_counter,89,partition,site-a,False,central_unreachable,0,,,231
skew_demand_placed_shares,centralized_counter,90,partition,site-a,False,central_unreachable,0,,,231
skew_demand_placed_shares,centralized_counter,91,partition,site-c,True,authorized,283900,,,230
skew_demand_placed_shares,centralized_counter,92,partition,site-a,False,central_unreachable,0,,,230
skew_demand_placed_shares,centralized_counter,93,partition,site-a,False,central_unreachable,0,,,230
skew_demand_placed_shares,centralized_counter,94,partition,site-a,False,central_unreachable,0,,,230
skew_demand_placed_shares,centralized_counter,95,partition,site-b,True,authorized,279700,,,229
skew_demand_placed_shares,centralized_counter,96,partition,site-a,False,central_unreachable,0,,,229
skew_demand_placed_shares,centralized_counter,97,partition,site-c,True,authorized,304800,,,228
skew_demand_placed_shares,centralized_counter,98,partition,site-a,False,central_unreachable,0,,,228
skew_demand_placed_shares,centralized_counter,99,partition,site-a,False,central_unreachable,0,,,228
skew_demand_placed_shares,centralized_counter,100,partition,site-a,False,central_unreachable,0,,,228
skew_demand_placed_shares,centralized_counter,101,partition,site-a,False,central_unreachable,0,,,228
skew_demand_placed_shares,centralized_counter,102,partition,site-b,True,authorized,278800,,,227
skew_demand_placed_shares,centralized_counter,103,partition,site-a,False,central_unreachable,0,,,227
skew_demand_placed_shares,centralized_counter,104,partition,site-c,True,authorized,286500,,,226
skew_demand_placed_shares,centralized_counter,105,partition,site-a,False,central_unreachable,0,,,226
skew_demand_placed_shares,centralized_counter,106,partition,site-a,False,central_unreachable,0,,,226
skew_demand_placed_shares,centralized_counter,107,partition,site-a,False,central_unreachable,0,,,226
skew_demand_placed_shares,centralized_counter,108,partition,site-b,True,authorized,285800,,,225
skew_demand_placed_shares,centralized_counter,109,partition,site-a,False,central_unreachable,0,,,225
skew_demand_placed_shares,centralized_counter,110,partition,site-a,False,central_unreachable,0,,,225
skew_demand_placed_shares,centralized_counter,111,partition,site-c,True,authorized,341000,,,224
skew_demand_placed_shares,centralized_counter,112,partition,site-a,False,central_unreachable,0,,,224
skew_demand_placed_shares,centralized_counter,113,partition,site-a,False,central_unreachable,0,,,224
skew_demand_placed_shares,centralized_counter,114,partition,site-a,False,central_unreachable,0,,,224
skew_demand_placed_shares,centralized_counter,115,partition,site-b,True,authorized,307800,,,223
skew_demand_placed_shares,centralized_counter,116,partition,site-a,False,central_unreachable,0,,,223
skew_demand_placed_shares,centralized_counter,117,partition,site-c,True,authorized,319100,,,222
skew_demand_placed_shares,centralized_counter,118,partition,site-a,False,central_unreachable,0,,,222
skew_demand_placed_shares,centralized_counter,119,partition,site-a,False,central_unreachable,0,,,222
skew_demand_placed_shares,centralized_counter,120,partition,site-a,False,central_unreachable,0,,,222
skew_demand_placed_shares,centralized_counter,121,partition,site-a,False,central_unreachable,0,,,222
skew_demand_placed_shares,centralized_counter,122,partition,site-b,True,authorized,314900,,,221
skew_demand_placed_shares,centralized_counter,123,partition,site-a,False,central_unreachable,0,,,221
skew_demand_placed_shares,centralized_counter,124,partition,site-c,True,authorized,312700,,,220
skew_demand_placed_shares,centralized_counter,125,partition,site-a,False,central_unreachable,0,,,220
skew_demand_placed_shares,centralized_counter,126,partition,site-a,False,central_unreachable,0,,,220
skew_demand_placed_shares,centralized_counter,127,partition,site-a,False,central_unreachable,0,,,220
skew_demand_placed_shares,centralized_counter,128,partition,site-b,True,authorized,276800,,,219
skew_demand_placed_shares,centralized_counter,129,partition,site-a,False,central_unreachable,0,,,219
skew_demand_placed_shares,centralized_counter,130,partition,site-a,False,central_unreachable,0,,,219
skew_demand_placed_shares,centralized_counter,131,partition,site-c,True,authorized,338200,,,218
skew_demand_placed_shares,centralized_counter,132,partition,site-a,False,central_unreachable,0,,,218
skew_demand_placed_shares,centralized_counter,133,partition,site-a,False,central_unreachable,0,,,218
skew_demand_placed_shares,centralized_counter,134,partition,site-a,False,central_unreachable,0,,,218
skew_demand_placed_shares,centralized_counter,135,partition,site-b,True,authorized,263700,,,217
skew_demand_placed_shares,centralized_counter,136,partition,site-a,False,central_unreachable,0,,,217
skew_demand_placed_shares,centralized_counter,137,partition,site-c,True,authorized,276700,,,216
skew_demand_placed_shares,centralized_counter,138,partition,site-a,False,central_unreachable,0,,,216
skew_demand_placed_shares,centralized_counter,139,partition,site-a,False,central_unreachable,0,,,216
skew_demand_placed_shares,centralized_counter,140,partition,site-a,False,central_unreachable,0,,,216
skew_demand_placed_shares,centralized_counter,141,partition,site-a,False,central_unreachable,0,,,216
skew_demand_placed_shares,centralized_counter,142,partition,site-b,True,authorized,303200,,,215
skew_demand_placed_shares,centralized_counter,143,partition,site-a,False,central_unreachable,0,,,215
skew_demand_placed_shares,centralized_counter,144,partition,site-c,True,authorized,283200,,,214
skew_demand_placed_shares,centralized_counter,145,partition,site-a,False,central_unreachable,0,,,214
skew_demand_placed_shares,centralized_counter,146,partition,site-a,False,central_unreachable,0,,,214
skew_demand_placed_shares,centralized_counter,147,partition,site-a,False,central_unreachable,0,,,214
skew_demand_placed_shares,centralized_counter,148,partition,site-b,True,authorized,284200,,,213
skew_demand_placed_shares,centralized_counter,149,partition,site-a,False,central_unreachable,0,,,213
skew_demand_placed_shares,centralized_counter,150,partition,site-a,False,central_unreachable,0,,,213
skew_demand_placed_shares,centralized_counter,151,partition,site-c,True,authorized,330400,,,212
skew_demand_placed_shares,centralized_counter,152,partition,site-a,False,central_unreachable,0,,,212
skew_demand_placed_shares,centralized_counter,153,partition,site-a,False,central_unreachable,0,,,212
skew_demand_placed_shares,centralized_counter,154,partition,site-a,False,central_unreachable,0,,,212
skew_demand_placed_shares,centralized_counter,155,partition,site-b,True,authorized,285300,,,211
skew_demand_placed_shares,centralized_counter,156,partition,site-a,False,central_unreachable,0,,,211
skew_demand_placed_shares,centralized_counter,157,partition,site-c,True,authorized,275500,,,210
skew_demand_placed_shares,centralized_counter,158,partition,site-a,False,central_unreachable,0,,,210
skew_demand_placed_shares,centralized_counter,159,partition,site-a,False,central_unreachable,0,,,210
skew_demand_placed_shares,centralized_counter,160,partition,site-a,False,central_unreachable,0,,,210
skew_demand_placed_shares,centralized_counter,161,partition,site-a,False,central_unreachable,0,,,210
skew_demand_placed_shares,centralized_counter,162,partition,site-b,True,authorized,276500,,,209
skew_demand_placed_shares,centralized_counter,163,partition,site-a,False,central_unreachable,0,,,209
skew_demand_placed_shares,centralized_counter,164,partition,site-c,True,authorized,297000,,,208
skew_demand_placed_shares,centralized_counter,165,partition,site-a,False,central_unreachable,0,,,208
